"index_date","ibov_points_count","ibov_var_pct","ifix_points_count","ifix_var_pct","ifil_points_count","ifil_var_pct","created_at","updated_at"
"2023-09-04 00:00:00","117777","0.00","3218","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-01 00:00:00","117893","0.00","3217","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-31 00:00:00","115742","0.00","3213","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-30 00:00:00","117535","0.00","3208","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-29 00:00:00","118404","0.00","3192","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-28 00:00:00","117121","0.00","3189","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-25 00:00:00","115837","0.00","3197","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-24 00:00:00","117026","0.00","3190","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-23 00:00:00","118135","0.00","3190","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-22 00:00:00","116156","0.00","3195","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-21 00:00:00","114429","0.00","3203","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-18 00:00:00","115409","0.00","3210","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-17 00:00:00","114982","0.00","3206","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-16 00:00:00","115592","0.00","3212","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-15 00:00:00","116171","0.00","3215","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-14 00:00:00","116810","0.00","3215","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-11 00:00:00","118065","0.00","3221","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-10 00:00:00","118350","0.00","3213","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-09 00:00:00","118409","0.00","3212","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-08 00:00:00","119090","0.00","3217","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-07 00:00:00","119380","0.00","3219","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-04 00:00:00","119508","0.00","3217","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-03 00:00:00","120586","0.00","3202","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-02 00:00:00","120859","0.00","3192","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-01 00:00:00","121248","0.00","3189","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-31 00:00:00","121943","0.00","3197","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-28 00:00:00","120187","0.00","3181","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-27 00:00:00","119990","0.00","3174","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-26 00:00:00","122560","0.00","3175","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-25 00:00:00","122008","0.00","3183","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-24 00:00:00","121342","0.00","3182","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-21 00:00:00","120217","0.00","3185","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-20 00:00:00","118083","0.00","3174","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-19 00:00:00","117552","0.00","3175","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-18 00:00:00","117841","0.00","3180","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-17 00:00:00","118219","0.00","3183","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-14 00:00:00","117711","0.00","3184","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-13 00:00:00","119264","0.00","3178","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-12 00:00:00","117666","0.00","3180","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-11 00:00:00","117220","0.00","3182","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-10 00:00:00","117942","0.00","3181","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-07 00:00:00","118898","0.00","3191","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-06 00:00:00","117426","0.00","3177","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-05 00:00:00","119549","0.00","3171","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-04 00:00:00","119076","0.00","3157","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-07-03 00:00:00","119673","0.00","3152","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-30 00:00:00","118087","0.00","3155","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-29 00:00:00","118383","0.00","3132","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-28 00:00:00","116681","0.00","3120","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-27 00:00:00","117523","0.00","3117","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-26 00:00:00","118243","0.00","3110","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-23 00:00:00","118977","0.00","3107","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-22 00:00:00","118934","0.00","3099","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-21 00:00:00","120420","0.00","3103","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-20 00:00:00","119622","0.00","3097","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-19 00:00:00","119858","0.00","3093","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-16 00:00:00","118758","0.00","3083","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-15 00:00:00","119221","0.00","3064","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-14 00:00:00","119069","0.00","3056","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-13 00:00:00","116743","0.00","3051","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-12 00:00:00","117336","0.00","3048","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-09 00:00:00","117019","0.00","3047","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-07 00:00:00","115488","0.00","3039","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-06 00:00:00","114610","0.00","3034","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-05 00:00:00","112696","0.00","3035","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-02 00:00:00","112558","0.00","3027","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-06-01 00:00:00","110565","0.00","3011","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-31 00:00:00","108335","0.00","3013","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-30 00:00:00","108967","0.00","3003","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-29 00:00:00","110333","0.00","3007","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-26 00:00:00","110906","0.00","3007","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-25 00:00:00","110054","0.00","3004","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-24 00:00:00","108800","0.00","2996","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-23 00:00:00","109929","0.00","3005","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-22 00:00:00","110213","0.00","3001","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-19 00:00:00","110745","0.00","2998","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-18 00:00:00","110108","0.00","2993","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-17 00:00:00","109460","0.00","2990","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-16 00:00:00","108194","0.00","2978","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-15 00:00:00","109029","0.00","2967","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-12 00:00:00","108464","0.00","2945","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-11 00:00:00","108256","0.00","2928","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-10 00:00:00","107448","0.00","2915","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-09 00:00:00","107114","0.00","2910","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-08 00:00:00","106042","0.00","2899","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-05 00:00:00","105148","0.00","2886","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-04 00:00:00","102174","0.00","2875","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-03 00:00:00","101797","0.00","2864","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-05-02 00:00:00","101927","0.00","2860","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-28 00:00:00","104432","0.00","2858","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-27 00:00:00","102923","0.00","2827","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-26 00:00:00","102312","0.00","2817","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-25 00:00:00","103220","0.00","2815","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-24 00:00:00","103947","0.00","2816","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-20 00:00:00","104367","0.00","2814","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-19 00:00:00","103913","0.00","2809","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-18 00:00:00","106163","0.00","2809","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-17 00:00:00","106016","0.00","2797","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-14 00:00:00","106279","0.00","2781","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-13 00:00:00","106458","0.00","2770","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-12 00:00:00","106890","0.00","2770","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-11 00:00:00","106214","0.00","2765","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-10 00:00:00","101847","0.00","2761","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-06 00:00:00","100822","0.00","2760","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-05 00:00:00","100978","0.00","2760","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-04 00:00:00","101869","0.00","2761","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-04-03 00:00:00","101506","0.00","2753","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-31 00:00:00","101882","0.00","2761","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-30 00:00:00","103713","0.00","2736","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-29 00:00:00","101793","0.00","2744","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-28 00:00:00","101185","0.00","2764","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-27 00:00:00","99670","0.00","2767","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-24 00:00:00","98829","0.00","2770","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-23 00:00:00","97926","0.00","2761","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-22 00:00:00","100221","0.00","2768","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-21 00:00:00","100998","0.00","2769","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-20 00:00:00","100923","0.00","2768","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-17 00:00:00","101982","0.00","2776","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-16 00:00:00","103435","0.00","2777","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-15 00:00:00","102675","0.00","2778","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-14 00:00:00","102932","0.00","2775","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-13 00:00:00","103121","0.00","2773","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-10 00:00:00","103517","0.00","2788","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-09 00:00:00","105287","0.00","2792","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-08 00:00:00","106391","0.00","2801","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-07 00:00:00","104131","0.00","2809","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-06 00:00:00","104939","0.00","2813","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-03 00:00:00","103803","0.00","2821","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-02 00:00:00","103483","0.00","2812","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-03-01 00:00:00","104356","0.00","2807","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-28 00:00:00","105217","0.00","2808","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-27 00:00:00","105694","0.00","2808","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-24 00:00:00","105951","0.00","2802","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-23 00:00:00","107683","0.00","2793","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-22 00:00:00","107052","0.00","2798","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-17 00:00:00","109202","0.00","2796","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-16 00:00:00","110067","0.00","2783","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-15 00:00:00","109462","0.00","2780","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-14 00:00:00","107949","0.00","2779","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-13 00:00:00","108765","0.00","2776","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-10 00:00:00","108095","0.00","2786","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-09 00:00:00","107986","0.00","2793","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-08 00:00:00","109785","0.00","2799","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-07 00:00:00","107984","0.00","2805","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-06 00:00:00","108680","0.00","2812","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-03 00:00:00","108645","0.00","2816","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-02 00:00:00","110117","0.00","2815","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-02-01 00:00:00","111931","0.00","2806","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-31 00:00:00","113691","0.00","2822","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-30 00:00:00","112043","0.00","2809","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-27 00:00:00","112440","0.00","2811","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-26 00:00:00","114245","0.00","2810","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-25 00:00:00","114330","0.00","2817","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-24 00:00:00","112884","0.00","2812","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-23 00:00:00","111874","0.00","2816","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-20 00:00:00","112207","0.00","2827","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-19 00:00:00","112949","0.00","2825","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-18 00:00:00","112413","0.00","2837","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-17 00:00:00","111415","0.00","2837","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-16 00:00:00","109132","0.00","2839","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-13 00:00:00","111040","0.00","2839","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-12 00:00:00","111842","0.00","2833","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-11 00:00:00","112445","0.00","2840","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-10 00:00:00","110802","0.00","2846","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-09 00:00:00","109197","0.00","2841","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-06 00:00:00","108942","0.00","2848","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-05 00:00:00","107625","0.00","2855","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-04 00:00:00","105201","0.00","2847","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-03 00:00:00","104112","0.00","2855","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-01-02 00:00:00","106397","0.00","2861","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-30 00:00:00","109735","0.00","2867","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-29 00:00:00","109988","0.00","2862","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-28 00:00:00","110341","0.00","2844","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-27 00:00:00","108591","0.00","2833","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-26 00:00:00","108882","0.00","2827","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-23 00:00:00","109542","0.00","2818","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-22 00:00:00","107175","0.00","2800","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-21 00:00:00","107463","0.00","2797","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-20 00:00:00","106993","0.00","2777","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-19 00:00:00","104521","0.00","2762","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-16 00:00:00","102722","0.00","2782","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-15 00:00:00","103540","0.00","2786","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-14 00:00:00","103985","0.00","2801","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-13 00:00:00","103848","0.00","2829","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-12 00:00:00","105559","0.00","2849","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-09 00:00:00","107643","0.00","2867","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-08 00:00:00","107351","0.00","2865","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-07 00:00:00","109264","0.00","2877","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-06 00:00:00","110024","0.00","2883","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-05 00:00:00","109393","0.00","2888","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-02 00:00:00","111973","0.00","2892","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-12-01 00:00:00","111088","0.00","2874","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-30 00:00:00","112133","0.00","2866","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-29 00:00:00","111052","0.00","2852","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-28 00:00:00","108919","0.00","2850","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-25 00:00:00","109114","0.00","2851","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-24 00:00:00","112094","0.00","2858","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-23 00:00:00","108721","0.00","2859","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-22 00:00:00","108608","0.00","2864","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-21 00:00:00","109849","0.00","2868","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-18 00:00:00","109002","0.00","2877","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-17 00:00:00","109377","0.00","2860","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-16 00:00:00","110148","0.00","2913","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-14 00:00:00","113920","0.00","2929","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-11 00:00:00","112010","0.00","2933","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-10 00:00:00","109193","0.00","2940","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-09 00:00:00","113237","0.00","2969","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-08 00:00:00","116326","0.00","2983","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-07 00:00:00","115344","0.00","2986","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-04 00:00:00","116896","0.00","2989","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-03 00:00:00","116896","0.00","2989","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-11-01 00:00:00","116929","0.00","2992","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-10-31 00:00:00","116037","0.00","2992","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-10-28 00:00:00","114539","0.00","2992","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-10-27 00:00:00","114641","0.00","2992","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-10-26 00:00:00","112764","0.00","2991","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-10-25 00:00:00","114626","0.00","2993","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-10-24 00:00:00","116013","0.00","2993","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-10-21 00:00:00","119929","0.00","2999","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-10-20 00:00:00","117171","0.00","2992","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-10-19 00:00:00","116274","0.00","2986","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-10-18 00:00:00","115743","0.00","2987","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-10-17 00:00:00","113624","0.00","2982","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-10-14 00:00:00","112072","0.00","2992","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-10-13 00:00:00","114300","0.00","2993","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-10-11 00:00:00","114827","0.00","3000","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-10-10 00:00:00","115941","0.00","2998","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2022-10-07 00:00:00","116375","0.00","3003","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
